Задолженность,"Просрочка, дни",Первоначльный лимит,BIRTHDATE,SEX,EDU,INCOME,TERM,Рейтинг кредитной истории,LV_AREA,LV_SETTLEMENTNAME,INDUSTRYNAME,PDN,CLIENTID,SCORINGMARK,UNDERAGECHILDRENCOUNT,VELCOMSCORING,FAMILYSTATUS
752.15,0,1000.0,2002-10-11,Мужской,Среднее специальное,1557.04,24,C1,,БРЕСТ,Производство,0.1,959605,183.0,0,-2.0,2
4193.36,0,4500.0,1999-07-21,Мужской,Среднее специальное,707.22,60,B3,Гомельская область,Петриков,Услуги населению,0.25,998503,126.0,0,-2.0,2
619.48,0,20000.0,1990-03-05,Мужской,Высшее,9132.46,24,C1,Минская область,МАРЬИНА ГОРКА,Информационные технологии,0.35,615719,284.0,0,905.0,1
1397.76,0,1500.0,1986-03-15,Женский,Высшее,3979.71,60,B2,Минская область,ТАРАСОВО,Торговля,0.39,905694,294.0,2,914.0,1
7416.99,0,8000.0,1974-07-12,Женский,Высшее,2529.32,60,D3,МИНСКАЯ,ЗАПОЛЬЕ,АПК,0.18,998559,177.0,0,-2.0,2
4659.28,0,5000.0,1968-04-01,Женский,Среднее,977.96,60,C2,Минская область,МОЛОДЕЧНО,Производство,0.15,998575,182.0,0,-2.0,2
1863.69,0,2000.0,1981-03-29,Мужской,Среднее,3529.18,60,D3,Минская область,БОРИСОВ,Производство,0.39,829512,139.0,1,-2.0,1
7920.79,0,8500.0,1999-06-02,Мужской,Среднее специальное,1332.15,60,E3,Могилевская область,Бобруйск,Торговля,0.21,998151,107.0,0,-2.0,2
6988.89,0,7500.0,1982-09-23,Женский,Среднее специальное,1463.64,60,D1,Витебская область,САВИЩИНО,АПК,0.23,998590,160.0,0,-2.0,1
778.98,0,1000.0,1974-11-07,Мужской,Высшее,2019.02,24,D3,г. Минск,МИНСК,Производство,0.19,801723,111.0,1,-2.0,1
931.85,0,1000.0,2001-07-16,Женский,Среднее специальное,1741.39,60,B3,Минская область,СОЛИГОРСК,Финансы и страхование,0.2,925210,265.0,0,-2.0,2
1863.69,0,2000.0,1966-11-06,Мужской,Среднее специальное,1936.58,60,B1,г. Минск,Минск,Производство,0.19,881292,269.0,1,-2.0,1
1253.67,0,1450.0,1979-05-02,Мужской,Среднее специальное,1068.88,36,C1,ВИТЕБСКАЯ,ПОЛОЦК,Производство,0.27,998607,224.0,1,-2.0,1
4323.05,0,5000.0,1989-05-30,Женский,Среднее,1569.96,36,C1,г. Минск,МИНСК,Производство,0.13,998599,183.0,0,-2.0,2
1144.31,3,1500.0,1968-05-13,Мужской,Среднее,999.85,36,D1,,Гродно,Медицина и здравоохранение,0.06,998623,96.0,0,-2.0,2
9318.55,0,10000.0,1974-02-21,Женский,Высшее,1087.8,60,D2,МОГИЛЕВСКАЯ,ДОБОСНА,АПК,0.28,998632,189.0,0,952.0,1
1792.85,3,1900.0,1978-11-25,Женский,Среднее специальное,559.71,60,B1,Могилевская область,МСТИСЛАВЛЬ,Медицина и здравоохранение,0.1,961517,277.0,0,-2.0,1
2416.5,62,2500.0,1987-06-28,Женский,Среднее специальное,1647.42,60,C2,г. Минск,МИНСК,Производство,0.4,870684,184.0,0,-2.0,2
11648.18,3,12500.0,1975-06-28,Женский,Среднее специальное,1330.78,60,D2,Могилевская область,БОБРУЙСК,Производство,0.4,973198,156.0,0,684.0,1
9090.43,0,10000.0,1991-06-17,Мужской,Среднее специальное,2252.51,60,C2,,Могилев,Производство,0.33,986118,85.0,1,-2.0,1
3727.42,3,4000.0,1982-06-08,Мужской,Среднее специальное,1311.97,60,B1,Минская область,МОЛОДЕЧНО,Производство,0.09,998665,242.0,0,-2.0,2
1863.69,0,2000.0,1999-11-27,Мужской,Высшее,1421.63,60,B1,Минская область,БОЖИНО,Услуги населению,0.16,720484,285.0,0,-2.0,2
11182.24,0,12000.0,1971-07-15,Женский,Среднее специальное,1489.0,60,A1,Минская область,МОТОРОВО,АПК,0.24,998688,199.0,0,-2.0,2
1886.32,0,2850.0,1986-06-16,Мужской,Среднее специальное,974.67,36,B2,Минская область,ОЗЕРО,Производство,0.21,992936,172.0,2,758.0,2
774.61,0,1000.0,1976-05-02,Женский,Среднее,511.56,24,C1,Минская область,Дзержинск,Производство,0.11,441625,185.0,0,-2.0,2
3727.42,0,4000.0,1989-02-07,Мужской,Среднее специальное,1177.86,60,C3,Минская область,ЗАТУРЬЯ,АПК,0.27,998723,125.0,0,-2.0,2
11457.15,0,15000.0,1991-11-16,Мужской,Среднее,1670.5,60,B1,Брестская область,БРЕСТ,Производство,0.31,998730,257.0,0,-2.0,2
6521.14,0,7000.0,1966-01-08,Женский,Среднее специальное,1127.9,60,D3,Минская область,СЛОБОДА,АПК,0.3,998360,123.0,0,-2.0,2
2075.05,0,2400.0,1991-07-08,Женский,Высшее,2521.55,36,A2,г. Минск,Минск,Транспорт/перевозки,0.04,494269,328.0,1,958.0,1
9318.55,0,10000.0,1990-08-08,Женский,Среднее,2984.1,60,B3,Минская область,ВИЛЕЙКА,Торговля,0.32,998764,199.0,1,-2.0,2
931.18,0,1000.0,1998-12-27,Мужской,Среднее специальное,1476.59,60,D1,Брестская область,ИВАЦЕВИЧИ,Производство,0.2,512076,125.0,1,-2.0,1
1557.92,0,2000.0,1993-10-05,Женский,Среднее,984.03,24,C1,Гомельская область,РОГАЧЁВ,Торговля,0.18,955697,176.0,2,745.0,2
11179.34,0,12000.0,1985-12-23,Женский,Высшее,1229.69,60,B2,МИНСКАЯ,КОЛОДИЩИ,Торговля,0.29,997296,236.0,2,-2.0,1
2626.09,0,3500.0,2000-03-21,Мужской,Среднее,1147.15,24,,МИНСКАЯ,ПРИЛУКИ,Информационные технологии,0.17,720764,202.0,0,280.0,2
864.6,0,1000.0,1998-07-19,Мужской,Среднее специальное,3366.5,36,D3,Минская область,ЧИСТЬ,Торговля,0.37,923669,132.0,1,-2.0,1
18637.11,0,20000.0,1982-03-28,Женский,Высшее,2148.48,60,C3,г. Минск,Минск,АПК,0.39,998456,222.0,1,558.0,2
4712.66,3,5000.0,1988-02-15,Мужской,Среднее,2573.02,60,C3,Брестская область,Малорита,Производство,0.35,975625,158.0,3,-2.0,1
931.85,0,1000.0,1981-01-18,Женский,Среднее специальное,1061.25,60,D2,Витебская область,НОВОПОЛОЦК,Медицина и здравоохранение,0.4,927696,162.0,1,268.0,1
2795.59,0,3000.0,1999-08-04,Женский,Высшее,1369.13,60,C3,БРЕСТСКАЯ,БРЕСТ,Строительство,0.32,955390,191.0,0,-2.0,2
3261.5,0,3500.0,1997-02-25,Мужской,Высшее,3479.19,60,D3,Брестская область,Малорита,Производство,0.24,958577,112.0,0,-2.0,2
1863.69,0,2000.0,1990-07-01,Женский,Среднее специальное,1420.94,60,D1,Гродненская область,ТОПИЛИШКИ,АПК,0.4,938663,79.0,2,-2.0,1
7454.88,0,8000.0,1988-09-22,Мужской,Среднее специальное,2258.81,60,D3,г. Минск,МИНСК,Производство,0.39,998823,119.0,2,-2.0,1
499.13,0,1000.0,1991-11-13,Мужской,Среднее специальное,969.43,60,E3,ГОМЕЛЬСКАЯ,БАБИЧИ,Государственное управление,0.36,488913,93.0,0,265.0,2
10250.4,0,11000.0,1980-03-21,Женский,Среднее специальное,1510.69,60,A2,Могилевская область,ГОРОДЕЦ,АПК,0.32,998891,273.0,0,-2.0,2
1397.76,0,1500.0,2000-12-02,Женский,Среднее,1172.63,60,C3,Минская область,ЗАДОРЬЕ,Финансы и страхование,0.24,947620,216.0,0,-2.0,2
2500.53,3,2650.0,1980-04-24,Мужской,Среднее специальное,1554.93,60,C3,,ГРОДНО,Производство,0.4,998298,167.0,2,-2.0,1
2605.1,0,2800.0,1996-06-09,Мужской,Среднее специальное,2042.54,60,D3,ВИТЕБСКАЯ,ЗАМОСТОЧЬЕ,Производство,0.07,998483,93.0,0,-2.0,2
3727.42,0,4000.0,1998-08-02,Мужской,Среднее специальное,1267.0,60,D2,Минская область,Воложин,МВД/МЧС/МО,0.39,995507,165.0,1,491.0,1
951.09,0,1100.0,2003-08-01,Мужской,Среднее специальное,777.8,36,B3,Витебская область,НОВОЛУКОМЛЬ,Строительство,0.4,535346,166.0,0,-2.0,2
1887.17,3,2000.0,2003-06-26,Мужской,Среднее специальное,1900.0,60,C3,Минская область,ЖОДИНО,МВД/МЧС/МО,0.11,889737,184.0,0,-2.0,2
4193.36,0,4500.0,1995-12-23,Мужской,Высшее,2519.27,60,C3,МИНСКАЯ,ЗУБКИ,АПК,0.34,612852,174.0,0,-2.0,2
931.85,0,1000.0,1994-11-18,Мужской,Среднее специальное,1424.8,60,D2,,Гомель,Услуги населению,0.14,848947,92.0,1,-2.0,1
6208.62,62,6500.0,1976-04-23,Женский,Среднее специальное,537.64,60,B2,Гомельская область,ХАЛЬЧ,Наука и образование,0.36,998955,231.0,0,-2.0,1
18637.11,0,20000.0,1999-08-06,Мужской,Среднее специальное,2450.84,60,C2,,БРЕСТ,Производство,0.37,983449,84.0,0,-2.0,2
778.98,0,1000.0,1992-10-05,Мужской,Среднее специальное,2801.67,24,C1,г. Минск,МИНСК,Торговля,0.02,930313,157.0,0,-2.0,2
1856.31,0,2000.0,2003-02-01,Женский,Среднее,851.44,60,,г. Минск,МИНСК,Торговля,0.07,879076,155.0,0,-2.0,2
4655.37,0,5000.0,2003-07-06,Женский,Среднее специальное,1059.5,60,D3,г. Минск,МИНСК,Финансы и страхование,0.37,960107,142.0,0,177.0,2
1677.36,0,1800.0,1995-07-24,Мужской,Высшее,4944.44,60,C3,г. Минск,МИНСК,Транспорт/перевозки,0.19,796297,195.0,0,-2.0,2
864.6,0,1000.0,1991-01-16,Мужской,Среднее специальное,2358.78,36,E1,МОГИЛЕВСКАЯ,ВЕЙНО,Производство,0.37,919282,96.0,0,177.0,2
1713.73,0,2200.0,2004-07-29,Мужской,Среднее,1082.36,24,,ГОМЕЛЬСКАЯ,ГОМЕЛЬ,Торговля,0.11,740765,145.0,0,-2.0,2
943.59,3,1000.0,2002-06-21,Мужской,Среднее,1685.16,60,C2,г. Минск,МИНСК,Производство,0.37,998562,127.0,0,-2.0,2
6988.89,0,7500.0,1987-04-24,Мужской,Среднее специальное,1784.93,60,C3,Гомельская область,ОКТЯБРЬ,Производство,0.29,998336,93.0,0,-2.0,2
2416.5,124,2500.0,1973-04-02,Мужской,Среднее,1857.67,60,C2,Могилевская область,ДУБИНКА,АПК,0.04,468676,110.0,0,-2.0,2
930.81,0,1000.0,1995-12-11,Мужской,Высшее,2043.51,60,D1,Витебская область,Новополоцк,Производство,0.4,801915,149.0,1,-2.0,1
4659.28,0,5000.0,1995-06-01,Мужской,Среднее специальное,1305.47,60,A2,г. Минск,МИНСК,Производство,0.24,997158,274.0,1,-2.0,1
2967.52,0,3500.0,1979-11-20,Мужской,Среднее специальное,2738.34,36,B1,г. Минск,МИНСК,Услуги населению,0.12,640141,292.0,2,858.0,1
2543.95,0,2730.0,1982-03-27,Женский,Высшее,2068.29,60,B2,,БРЕСТ,Медицина и здравоохранение,0.2,998594,249.0,2,-2.0,2
2000.0,156,2000.0,1977-03-16,Мужской,Среднее специальное,587.67,60,B2,Витебская область,Докшицы,Производство,0.1,998979,160.0,2,-2.0,1
1557.92,0,2000.0,1984-05-29,Мужской,Среднее,1854.17,24,B1,г. Минск,Минск,Строительство,0.11,485572,232.0,0,836.0,2
7375.23,0,8200.0,1991-12-31,Мужской,Высшее,1826.87,60,C2,ГРОДНЕНСКАЯ,ЛЕЛЮКИ,Наука и образование,0.17,688573,122.0,1,-2.0,1
931.85,0,1000.0,1996-03-31,Мужской,Среднее специальное,1863.33,60,E1,,ГРОДНО,Торговля,0.31,864228,103.0,1,424.0,1
224.62,0,1000.0,1979-10-21,Мужской,Среднее,1732.67,24,E3,ГОМЕЛЬСКАЯ,ГОМЕЛЬ,Строительство,0.16,512785,92.0,2,994.0,1
898.03,0,1000.0,1990-12-24,Женский,Среднее специальное,930.05,60,E3,Минская область,БОРИСОВ,Производство,0.4,812418,128.0,0,-2.0,1
4659.28,0,5000.0,1998-11-14,Мужской,Высшее,4201.59,60,,Витебская область,КАМАИ,Строительство,0.04,975739,144.0,0,-2.0,2
18637.11,0,20000.0,1995-12-06,Мужской,Среднее,1720.0,60,B3,Гомельская область,МОЗЫРЬ,Наука и образование,0.35,784041,187.0,0,-2.0,2
4515.01,0,5000.0,1987-12-28,Мужской,Высшее,5843.16,60,B1,,Витебск,Услуги населению,0.24,925937,303.0,1,-2.0,1
1037.54,0,1200.0,1991-09-05,Женский,Среднее специальное,802.38,36,C2,Витебская область,ЛЕПЕЛЬ,Торговля,0.38,702885,193.0,3,-2.0,1
2161.55,0,2500.0,2002-11-20,Мужской,Среднее специальное,1138.96,36,D1,ВИТЕБСКАЯ,ВИТЕБСК,Производство,0.35,584935,105.0,0,-2.0,1
1922.44,3,2000.0,2002-08-18,Мужской,Среднее,1845.11,24,,Минская область,СОЛИГОРСК,Торговля,0.06,602067,124.0,0,-2.0,2
10902.26,0,11700.0,2000-01-21,Мужской,Высшее,878.97,60,,ГОМЕЛЬСКАЯ,КОНКОВИЧИ,АПК,0.4,998685,163.0,0,-2.0,2
1211.43,0,1300.0,1985-10-24,Мужской,Высшее,580.47,60,C3,Гомельская область,ОКТЯБРЬ,АПК,0.4,998633,131.0,0,-2.0,1
1168.48,0,1500.0,1999-09-22,Мужской,Среднее специальное,3271.71,24,C2,г. Минск,МИНСК,Торговля,0.35,626665,155.0,0,-2.0,2
9318.55,0,10000.0,1964-10-22,Женский,Высшее,2702.55,60,C2,Минская область,СЛОБОДКА,АПК,0.37,999093,249.0,0,-2.0,1
12114.14,0,13000.0,1971-08-20,Женский,Среднее специальное,1948.87,60,A3,Минская область,ЗАСУЛЬЕ,АПК,0.2,999096,301.0,0,-2.0,1
1397.76,0,1500.0,2003-09-30,Мужской,Среднее специальное,1964.28,60,A3,Минская область,СТАРО-БОРИСОВ,Производство,0.07,784456,254.0,0,-2.0,2
18628.73,0,20000.0,1970-06-24,Мужской,Высшее,2373.6,60,C2,МИНСКАЯ,СКИРМАНТОВО,Строительство,0.25,529961,160.0,0,822.0,2
3354.65,0,3600.0,1990-06-17,Мужской,Среднее специальное,3730.18,60,C1,,МОГИЛЕВ,Производство,0.29,923731,206.0,1,-2.0,1
10382.0,0,11200.0,2001-10-18,Мужской,Среднее специальное,1600.0,60,C1,Брестская область,БАРАНОВИЧИ,МВД/МЧС/МО,0.4,975482,210.0,0,-2.0,2
2300.0,0,4000.0,2000-12-01,Женский,Высшее,1887.38,24,,г. Минск,Минск,Услуги населению,0.12,927490,198.0,0,-2.0,2
